COUNTRY.UN_CODE,SPECIES.ALPHA_3_CODE,AREA.CODE,MEASURE,PERIOD,VALUE,STATUS,UN_Code,Country_Name,Continent_Group_En,EcoClass_Group_En,GeoRegion_Group_En,3A_Code,Identifier,Seaweed_Name,Scientific_Name,CPC_Class_En
764,SWR,71,Q_tlw,1995,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,1996,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,1997,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,1998,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,1999,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2000,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2001,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2002,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2003,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2004,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2005,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2006,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2007,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2008,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2009,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2010,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2011,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2012,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2013,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2014,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2015,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
764,SWR,71,Q_tlw,2016,0,A,764,Thailand,Asia,Upper-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,1999,1,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2000,1,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2001,1,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2002,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2003,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2004,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2005,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2006,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2007,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2008,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2009,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2010,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2011,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2012,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2013,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2014,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2015,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2016,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2018,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2019,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2020,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2021,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
626,SWR,57,Q_tlw,2022,0,I,626,Timor-Leste,Asia,Lower-middle income countries,South-Eastern Asia,SWR,3634,Red algae,Rhodophyta,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,1998,120,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,1999,389,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2000,443,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2001,173,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2002,407,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2003,319,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2004,1707,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2005,420,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2006,356,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2007,107,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2008,0,N,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2009,16,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2010,1,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2011,104,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2012,344,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2013,132,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2014,87,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2015,47,A,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
776,SWB,77,Q_tlw,2016,47,E,776,Tonga,Oceania,Upper-middle income countries,Polynesia,SWB,3628,Brown algae,Phaeophyceae,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,1992,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,1993,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,1994,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,1995,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,1996,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,1997,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,1998,4,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,1999,3,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2002,36,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2003,36,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2006,4,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2007,31,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2008,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2009,14,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2010,5,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2011,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2012,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2013,5,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2014,0,N,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2015,0,N,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2016,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2017,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2018,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YQT,37,Q_tlw,2019,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YQT,3633,Golden Cystoseira,Treptacantha barbata,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,1994,3974,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,1995,2929,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,1996,820,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2000,20,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2001,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2002,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2003,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2004,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2005,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2006,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2007,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2008,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2009,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2010,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2011,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2012,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2013,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2014,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2015,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2016,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2017,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2018,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,YFQ,37,Q_tlw,2019,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,YFQ,6275,Phyllophora NEI,Phyllophora spp,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,1992,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,1993,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,1994,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,1995,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,1996,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,1997,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,1998,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,1999,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,2000,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,2002,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,2003,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,2004,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,2005,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,2006,1,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,2007,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,2008,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,2009,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,2010,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
804,UNI,37,Q_tlw,2011,0,A,804,Ukraine,Europe,Upper-middle income countries,Eastern Europe,UNI,18522,,Dunaliella salina,"Seaweeds and other algae, fresh, frozen or dried, whether or not ground"
